OBJECTID,NAME,ACRES,OWNER,JURISDICTION,TYPE,MANAGER,COMMENTS,BLDGCODE,CORRIDOR,OS_NUMBER,SHAPEAREA,SHAPELEN,CREATED_DATE,LAST_EDITED_DATE
561651,,4.89864389,KNIGHTDALE TOWN OF ,KNIGHTDALE,OPEN SPACE,,,,MINGO CREEK,,213384.927942387,4001.21172213575,,
561652,,1.70094877,NC DEPARTMENT OF TRANSPORTATION ,APEX,OPEN SPACE,,,,,,74093.3285889874,1974.21454003173,,
561653,,1.46622559,NC DEPARTMENT OF TRANSPORTATION ,APEX,OPEN SPACE,,,,,,63868.7867281906,1797.96191479841,,
561654,,3.41790055,WAKE CNTY ,WAKE COUNTY,OPEN SPACE,,,,,,148883.748096436,3597.67974185299,,
561655,Dog Park,8.01236776,FUQUAY VARINA TOWN OF ,FUQUAY-VARINA,PARK,,UNDER CONSTRUCTION,,,,349018.739657652,3005.66644122212,,
561656,Rand Mill Park,3.47841565,GARNER TOWN OF ,GARNER,PARK,,,,,,151519.785614341,1695.28510314533,,
561657,Ting Park,42.27353701,WAKE COUNTY ,HOLLY SPRINGS,PARK,,,,LITTLE BRANCH,,1841411.66130634,6361.96663733791,,2019-06-27T15:29:47.000Z
561658,Herbert Akins Elementary School,19.28986279,WAKE COUNTY BOARD OF EDUCATION,FUQUAY-VARINA,SCHOOL,,,,,,840266.423348368,4377.87744202303,,
561659,Lawrence Street Park,5.36178808,TOWN OF FUQUAY-VARINA,FUQUAY-VARINA,PARK,,,,,,233559.488943237,3002.96455184687,,
561660,West Jones Street Park,0.46396462,TOWN OF FUQUAY-VARINA,FUQUAY-VARINA,PARK,,,,,,20210.298994846,600.233594872113,,
561661,Fuquay-Varina High Tennis Courts,2.25299014,WAKE COUNTY BOARD OF EDUCATION,FUQUAY-VARINA,PARK,WAKE COUNTY BOARD OF EDUCATION, ,788,,,98140.250651513,1360.99832693921,,
561662,Veterans Freedom Park,2.62678701,VETERANS FREEDOM PARK FNDTN INC ,CARY,PARK,,,,,,538928.77287013,2890.68905921564,,
561663,Carpenter Park,15.71971605,TOWN OF CARY,CARY,PARK,,Planned Park,,,,684735.029724092,3438.06901467,,2019-06-27T15:35:47.000Z
561664,Good Hope Farm,29.79130993,TOWN OF CARY,CARY,PARK,,Planned Park,,,,1297708.57293043,5725.76594891371,,2019-06-27T15:36:32.000Z
561665,Heritage East Open Space,7.09331653,ROLESVILLE TOWN OF ,ROLESVILLE,OPEN SPACE,,,,,,309013.920170768,7137.41524791965,,
561666,,4.45474311,WAKE FOREST TOWN OF ,WAKE FOREST,OPEN SPACE,,,,,,194047.457355541,3116.82066854588,,
561667,,0.89134114,WAKE FOREST TOWN OF ,WAKE FOREST,OPEN SPACE,,,,,,38826.8201086501,1987.38124064051,,
561668,,1.20645688,WAKE FOREST TOWN OF ,WAKE FOREST,OPEN SPACE,,,,,,52553.2768146984,1843.5647730032,,
561669,,0.25569207,APEX TOWN OF ,APEX,OPEN SPACE,,,,,,11137.9466702969,598.487427634598,,
561670,,0.58951483,NC DEPARTMENT OF TRANSPORTATION ,KNIGHTDALE,OPEN SPACE,,,,,,25679.2662004104,964.840712751215,,
561671,,0.92439823,NC DEPARTMENT OF TRANSPORTATION ,WAKE COUNTY,OPEN SPACE,,,,,,40266.7869828842,1879.794784841,,
561672,,0.97139535,NC DEPARTMENT OF TRANSPORTATION ,WAKE COUNTY,OPEN SPACE,,,,,,42313.9815668211,1446.5772448662,,
561673,Marla Dorrel Park,24.21927703,TOWN OF CARY,CARY,PARK, , , ,,,1054991.70733677,8173.58708215766,,
561674,New Hope Church Road Trailhead Park,31.67593592,TOWN OF CARY,CARY,PARK,,American Tobacco Trail Trailhead,,,,1379803.76852637,8012.43771874942,,2019-06-27T15:37:29.000Z
561675,Future Park,26.07999434,TOWN OF CARY,CARY,PARK,,,,,,1136044.55365291,4502.60090534355,,
561676,,0.67088466,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,29223.7357360473,709.122378121681,,
561677,,0.18857995,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,8214.54270961886,578.630775719805,,
561678,,0.86736974,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,37780.5297965818,808.443801865361,,
561679,,0.07463324,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,3251.0238050484,257.897376416077,,
561680,,0.1948263,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,8486.63363408394,396.787798126054,,
561681,,1.01249363,WAKE FOREST TOWN OF ,WAKE FOREST,OPEN SPACE,,,,,,44104.2227232042,1002.6052546528,,
561682,,0.28159764,WENDELL TOWN OF ,WENDELL,OPEN SPACE,,,,,,12266.3934143124,444.106039973425,,
561683,,1.84541553,TOWN OF GARNER ,GARNER,OPEN SPACE,,,,,,80386.3005241486,1153.68651606802,,
561684,,1.91031243,GARNER TOWN OF ,GARNER,OPEN SPACE,,,,,,83213.2095437087,1796.5773216088,,
561685,,0.75664478,GARNER TOWN OF ,GARNER,OPEN SPACE,,,,,,32959.446532015,910.668118893904,,
561686,,0.01348538,GARNER TOWN OF ,GARNER,OPEN SPACE,,,,,,587.41616090778,117.777236763765,,
561687,,0.91959361,FUQUAY VARINA TOWN OF ,FUQUAY-VARINA,OPEN SPACE,,,,,,40057.4977217988,800.575661772463,,
561688,,1.8878434,FUQUAY VARINA TOWN OF ,FUQUAY-VARINA,OPEN SPACE,,,,,,82234.4583370011,1827.67599718273,,
561689,,0.96682933,FUQUAY VARINA TOWN OF ,FUQUAY-VARINA,OPEN SPACE,,,,,,42115.085698096,2071.34550385564,,
561690,,1.23074044,MORRISVILLE TOWN OF ,MORRISVILLE,OPEN SPACE,,,,,,53611.0537645568,1951.31199891494,,
561691,Richland Creek Greenway,0.57189947,WAKE FOREST TOWN OF ,WAKE FOREST,GREENWAY,,Parking Area,,RICHLAND CREEK,,24911.9426516445,620.550207439902,,
561692,,8.0201687,RALEIGH CITY OF ,GARNER,GREENWAY,,,,,,349358.555467047,3336.82759301155,,
561693,,4.803335,CARY TOWN OF ,CARY,OPEN SPACE,,,,,,209233.272572446,2935.85339896592,,
561694,,0.31976851,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,13929.1142550005,577.615063379542,,
561695,,5.01908797,THE CITY OF RALEIGH ,RALEIGH,OPEN SPACE,,,,,,218631.449012937,2077.20983380463,,
561696,,2.29072061,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,99783.7898958783,1342.04281353749,,
561697,,47.4477835,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,2066825.47670936,6870.15754415116,,
561698,,0.14735716,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,6418.87799911616,571.321352934789,,
561699,,0.57391472,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,24999.7254139927,833.39847999172,,
561700,,0.94573184,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,41196.0789243569,1176.52710705091,,
561701,,0.13619224,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,5923.93836502178,510.6246095821,,
561702,,0.98665333,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,42970.9774232492,1070.20998668514,,
561703,,0.03085571,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,1339.72208986208,191.651934878834,,
561704,,0.84844591,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,36958.3038717243,1115.5494631178,,
561705,,1.26828307,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,55246.4105251437,1896.03740288028,,
561706,,0.91998211,NORTH CAROLINA STATE OF ,RALEIGH,OPEN SPACE,,,,,,40074.4207703726,851.238886814575,,
561707,,0.04259066,NORTH CAROLINA STATE OF ,RALEIGH,OPEN SPACE,,,,,,1855.24893926879,215.469456256686,,
561708,,0.23887159,NCDOT,RALEIGH,OPEN SPACE,,,,,,10380.8876789624,361.390479306131,,
561709,,46.14027955,"BEACH, DEBORAH L ",WAKE COUNTY,OPEN SPACE,,EASEMENT,960,MARKS CREEK,,2009872.77115926,8125.3626283608,,
561710,OS-047,1.6114174,WAKE COUNTY,WAKE COUNTY,GREENWAY,,EASEMENT,,NEUSE RIVER,OS-047,70190.0994476883,1217.52298637315,,
561711,OS-026,8.27483936,WAKE COUNTY,WAKE COUNTY,GREENWAY,,EASEMENT,,NEUSE RIVER,OS-026,350969.63492036,3074.26440419681,,
561712,OS-020,1.6853271,WAKE COUNTY,WAKE COUNTY,GREENWAY,,EASEMENT,,NEUSE RIVER,OS-020,73560.385699772,1289.42048129783,,
561713,Planned Park,13.30411453,RALEIGH CITY OF ,RALEIGH,PARK,,,,,,579520.601790921,3885.58453955233,,
561714,Thompson Elementary School,1.63942822,WAKE COUNTY ,RALEIGH,SCHOOL,,,,,,71413.4933418603,1166.66982394672,,
561715,OS-079,2.87917746,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,FEE SIMPLE,959,SWIFT CREEK,OS-079,54605.6018960702,1261.68409612873,,
561716,OS-080,0.45825551,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,,OS-080,19961.6098297016,598.652676130375,,
561717,OS-008,2.60733226,WAKE COUNTY,FUQUAY-VARINA,OPEN SPACE,,,951,,OS-008,14998.739084266,500.291553737639,,
561718,OS-007,2.60733226,WAKE COUNTY,FUQUAY-VARINA,OPEN SPACE,,,951,,OS-007,20195.5148121369,601.347648761007,,
561719,OS-004,2.60733226,WAKE COUNTY,FUQUAY-VARINA,OPEN SPACE,,,951,,OS-004,21970.5733814971,643.09717588292,,
561720,OS-006,2.60733226,WAKE COUNTY,FUQUAY-VARINA,OPEN SPACE,,,951,,OS-006,14790.3520120745,567.506648126263,,
561721,OS-009,2.60733226,WAKE COUNTY,FUQUAY-VARINA,OPEN SPACE,,,951,,OS-009,22363.1844776411,624.834848394253,,
561722,OS-005,2.60733226,WAKE COUNTY,FUQUAY-VARINA,OPEN SPACE,,,951,,OS-005,19275.7997662274,592.428054537841,,
561723,OS-107,22.84844634,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,610,,OS-107,995278.322575705,4599.55508695586,,
561724,Little River Reservoir,2398.08621218,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,610,,,970.735022610183,246.333678935703,,
561725,Little River Reservoir,2127.58301159,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,610,,,92677525.9009788,166591.241895406,,2018-06-25T14:32:23.000Z
561726,Little River Reservoir,2398.08621218,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,610,,,576080.457980523,4150.68377752775,,
561727,OS-112,128.11110042,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,610,HOMINY CREEK,OS-112,5580362.12584803,18425.7216327707,,
561728,Little River Reservoir,2398.08621218,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,610,,,1916.31912707458,216.128891971044,,
561729,Little River Reservoir,2398.08621218,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,610,LITTLE RIVER,,1273074.86042567,8014.04328308842,,
561730,OS-114,4.30628011,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,,OS-114,187581.561375385,2088.67526349798,,
561731,OS-058,97.05137641,STATE OF NORTH CAROLINA,RALEIGH,GREENWAY,,,,,OS-021,4227557.95656727,10366.9716734955,,
561732,Little River Reservoir,94.96235916,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,610,HOMINY CREEK,,4136560.93334852,11655.7765209338,,
561733,NCPR Recreation Land,1024.47493705,UNITED STATES OF AMERICA,WAKE COUNTY,GAMELAND,STATE OF NC, , ,NEUSE RIVER,,44626128.2580798,59582.8883277983,,
561734,NCPR Recreation Land,895.64133012,UNITED STATES OF AMERICA,WAKE COUNTY,GAMELAND,STATE OF NC, , ,BEAVERDAM CREEK,,39014136.3400958,62231.02733294,,
561735,Crabtree Creek Mitigation Project,1142.2897275,WAKE COUNTY,RALEIGH,MITIGATION, , ,606,BRIER CREEK,,144559.127224778,3335.2716048346,,
561736,Crabtree Creek Mitigation Project,609.22831322,WAKE COUNTY,RALEIGH,MITIGATION, , ,606,CRABTREE CREEK,,26537985.3236609,45137.0782680643,,
561737,Crabtree Creek Mitigation Project,330.88397723,WAKE COUNTY,RALEIGH,MITIGATION, , ,606,CRABTREE CREEK,,14413306.0482745,29978.9685625315,,
561738,Crabtree Creek Mitigation Project,37.19067548,WAKE COUNTY,RALEIGH,MITIGATION, , ,606,CRABTREE CREEK,,1620025.82398815,7434.43888526773,,
561739,Crabtree Creek Mitigation Project,31.65005184,WAKE COUNTY,RALEIGH,MITIGATION, , ,606,CRABTREE CREEK,,1378676.25798227,5367.68115498704,,
561740,Crabtree Creek Mitigation Project,39.73347965,WAKE COUNTY,RALEIGH,MITIGATION, , ,606,BRIER CREEK,,1730790.37341205,9693.85900557082,,
561741,Robertson Millpond Preserve,81.78967227,WAKE COUNTY,WAKE COUNTY,PARK,Wake County,,,,OS-118,3562758.12416669,11177.1988504008,,2019-06-06T20:00:50.000Z
561742,,0.33714379,WAKE CNTY ,CARY,OPEN SPACE,,,,,,14685.9635000869,679.650545275496,,
561743,,1.16735183,WAKE COUNTY ,WC,OPEN SPACE,,,,,,50849.8314679576,1232.48032733524,,
561744,Future Nature Preserve,2.71330363,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,,OS-118,118191.506091357,2096.61066781177,,
561745,School Property,28.3773306,WCPSS,RALEIGH,SCHOOL,,,,,,1236113.17552253,5306.77384988059,,
561746,,0.34745784,CARY TOWN OF ,CARY,GREENWAY,,,,,,234152.836418406,3272.64362060986,,
561747,White Oak Creek Greenway,15.89172234,TOWN OF CARY,CARY,GREENWAY,,Strother Partnership,,WHITE OAK CREEK,OS-003,699930.339042179,4722.96895806693,,
561748,OS-058,18.15789481,STATE OF NORTH CAROLINA,RALEIGH,GREENWAY,,,,,,790957.898059637,4097.34068278892,,
561749,,334.15194823,TRIANGLE LAND CONSERVANCY ,WAKE COUNTY,OPEN SPACE,,,,,,14555658.8649769,25721.5466583265,,
561750,,17.18423371,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,,OS-119,748545.220428886,3696.24186734665,,
561751,Walnut Creek Trail,33.76597838,TRIANGLE GREENWAYS COUNCIL ,RALEIGH,GREENWAY,,,,,,1470846.00126616,8265.69220343496,,
561752,Walnut Creek Trail,10.06154379,TRIANGLE GREENWAYS COUNCIL ,RALEIGH,GREENWAY,,,,,,438280.847608034,2958.32105327383,,
561753,Crabtree Creek Mitigation Project,38.58434554,WAKE COUNTY,RALEIGH,MITIGATION, , ,606,BRIER CREEK,,39813.3068588032,895.801673936498,,
561754,Crabtree Creek Mitigation Project,38.57145816,WAKE COUNTY,RALEIGH,MITIGATION, , ,606,BRIER CREEK,,1680172.71757284,7154.00221957275,,
561755,Crabtree Creek Mitigation Project,27.394114,WAKE COUNTY,RALEIGH,MITIGATION, , ,606,BRIER CREEK,,1193287.60581661,8079.00205916425,,
561756,Crabtree Creek Mitigation Project,24.25106741,WAKE COUNTY,RALEIGH,MITIGATION, , ,606,BRIER CREEK,,1056376.4962554,7895.12270872018,,
561757,,0.33240467,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,14479.5473805006,532.822320746799,,
561758,,0.75756062,WAKE FOREST TOWN OF ,WAKE FOREST,GREENWAY,,,,,,32999.3405308533,1200.54470819996,,
561759,,0.10548894,WAKE FOREST TOWN OF ,WAKE FOREST,GREENWAY,,,,,,4595.09802759622,265.467981202871,,
561760,,0.06065307,WAKE FOREST TOWN OF ,WAKE FOREST,OPEN SPACE,,,,,,2642.04762527115,268.212521802197,,
561761,,0.09906979,NCDOT,WAKE FOREST,OPEN SPACE,,,,,,4300.13980506308,232.666075816631,,
561762,,0.41279161,CARY TOWN OF ,CARY,OPEN SPACE,,,,,,17988.2335545021,554.543584120719,,
561763,,0.56220181,CARY TOWN OF ,CARY,OPEN SPACE,,,,,,24489.5108551825,641.479018463755,,
561764,,0.89050681,KCD COORSDALE LLC ,CARY,OPEN SPACE,,,,,,38790.4766386171,994.632239274289,,
561765,,2.85687859,CARY TOWN OF ,CARY,OPEN SPACE,,PUMP STATION,,,,124445.63137462,1563.76301302213,,
561766,Meeting Place Park,0.31687478,CARY TOWN OF ,CARY,PARK,,,,,,13803.0655849304,491.417189749661,,
561767,,2.49071488,TOWN OF WAKE FOREST ,WAKE FOREST,GREENWAY,,,,,,108495.540308124,4063.15032655407,,
561768,Triangle Greenways Council,10.00975928,TRIANGLE GREENWAYS COUNCIL ,WAKE COUNTY,OPEN SPACE,,,,,,436025.114086553,3600.59762703482,,
561769,Triangle Greenways Council,14.0006783,TRIANGLE GREENWAYS COUNCIL ,HOLLY SPRINGS,GREENWAY,,,,,,609869.549415402,4413.59249815598,,
561770,,2.43561393,NCDOT,APEX,OPEN SPACE,,,,,,106095.342664772,1891.25434632025,,
561771,Shearon Harris Game Lands,7.30390339,CP&L,WAKE COUNTY,GAMELAND, , , ,,,318158.03177734,3530.81816041213,,
561772,Shearon Harris Game Lands,17.38960827,CP&L,WAKE COUNTY,GAMELAND, , , ,,,757554.976719373,3657.55003368015,,
561773,Shearon Harris Game Lands,32.24996456,CP&L,WAKE COUNTY,GAMELAND, , , ,,,1404811.55451704,5105.8764412069,,
561774,Shearon Harris Game Lands,27.29971687,CP&L,WAKE COUNTY,GAMELAND, , , ,,,1189169.63584425,5373.68468054323,,
561775,,5.87027333,TRIANGLE GREENWAYS COUNCIL ,RALEIGH,OPEN SPACE,,,,,,255709.140610036,3653.5944442536,,
561776,,2.95083467,TRIANGLE GREENWAYS COUNCIL,RALEIGH,OPEN SPACE,,,,,OS-14,128538.358407055,3228.9221310497,,
561777,Austin Creek Greenway,1.06433676,WAKE FOREST TOWN OF ,WAKE FOREST,GREENWAY,,,,,,46362.509336622,1034.25011949953,,
561778,,3.17677942,TRIANGLE GREENWAYS COUNCIL ,RALEIGH,OPEN SPACE,,,,,,138380.511551857,1998.98937935818,,
561779,,8.42695845,TOWN OF WAKE FOREST,WAKE FOREST,OPEN SPACE,,,,,,64071.8917243393,1268.14896449644,,
561780,Holding Park & Community House,8.42695845,TOWN OF WAKE FOREST,WAKE FOREST,PARK,,,,,,137420.455436336,1783.48318034692,,
561781,,0.40591903,APEX TOWN OF ,APEX,OPEN SPACE,,,,,,17681.8329862831,808.622766284757,,
561782,,1.52359114,WAKE FOREST TOWN OF ,WAKE FOREST,OPEN SPACE,,,,,,66367.635171625,1608.11067504333,,
561783,,0.1594051,WAKE FOREST TOWN OF ,WAKE FOREST,OPEN SPACE,,,,,,6943.68603729766,742.948439538641,,
561784,,1.41624299,WAKE FOREST TOWN OF ,WAKE FOREST,OPEN SPACE,,,,,,61691.5446213758,1889.83778008051,,
561785,,1.63082799,WAKE FOREST TOWN OF ,WAKE FOREST,OPEN SPACE,,,,,,71038.8979433503,3134.21004032965,,
561786,,1.73454527,TOWN OF WAKE FOREST ,WAKE FOREST,GREENWAY,,,,,,75556.7918175079,2543.26358121403,,
561787,,50.18409915,COUNTY OF WAKE ,WAKE COUNTY,OPEN SPACE,,,,MARKS CREEK,,2186016.08939182,14559.6685355784,,
561788,,0.6541421,RALEIGH CITY OF ,RALEIGH,OPEN SPACE,,,,,,28494.4299416526,833.561360669327,,
561789,Crabtree Creek Greenway,8.69455572,CITY OF RALEIGH ,RALEIGH,GREENWAY,,,,,,378734.846989061,2667.84997392804,,
561790,American Tobacco Trail,26.63447786,WAKE COUNTY,WAKE COUNTY,GREENWAY, , ,200,,OSATT,1160197.63153691,21345.6401763593,,
561791,American Tobacco Trail,12.88586916,WAKE COUNTY,WAKE COUNTY,GREENWAY, , ,200,,OSATT,561306.977180897,10868.6569035214,,
561792,,8.66636456,TOWN OF HOLLY SPRINGS ,HOLLY SPRINGS,OPEN SPACE,,,,,,377505.899857756,3187.83209177294,,
561793,,12.01049477,NC DEPARTMENT OF TRANSPORATION ,RALEIGHI,OPEN SPACE,,,,,,523177.166818859,3496.25183688936,,
561794,,42.73967685,CITY OF OAKS FOUNDATION INC ,RALEIGH,GREENWAY,,,,,,1861750.03360979,5762.70615620857,,
561795,,32.28024601,THE TOWN OF KNIGHTDALE ,KNIGHTDALE,GREENWAY,,,,,,1406127.516141,7202.52650795639,,
561796,,8.17009162,THE TOWN OF KNIGHTDALE ,KNIGHTDALE,OPEN SPACE,,,,,,355889.191096221,3250.76751284358,,
561797,,26.70472719,CITY OF OAKS FOUNDATION INC ,RALEIGH,OPEN SPACE,,,,,,1163257.91641746,5390.23609389031,,
561798,MAYBROOK FOREST,11.51254069,HOMEOWNERS ASSOCIATION,RALEIGH,GREENWAY,,,,,,501486.272458988,5624.04875270157,,
561799,Abbot's Creek Elementary School,9.6700859,WAKE COUNTY ,RALEIGH,SCHOOL,,,,,,510484.17896066,2893.81152464785,,
561800,Abbott's Creek Park,9.39085772,WAKE COUNTY ,RALEIGH,PARK,,,,,,1268336.8467493,6639.70419837869,,
561801,Conservation Spurgeon Ln,,TOWN OF CARY,WC,OPEN SPACE,WAKE COUNTY,,,,,193635.781600204,2136.32679485428,,
561802,Black Creek Greenway,0.90385871,TOWN OF CARY,CARY,GREENWAY,,EASEMENT,,,,39371.5954514417,2766.34615295382,,
561803,,0.71158512,CARY TOWN OF ,CARY,OPEN SPACE,,,,,,30996.6441576679,705.231654827993,,
561804,,0.11299449,NCDOT,WAKE FOREST,OPEN SPACE,,,,,,4905.32975841561,248.489748477586,,
561805,Leesville Road Park,57.62984495,CITY OF RALEIGH,RALEIGH,PARK,,,,,,2439020.17935164,6299.95054432141,,
561806,Horseshoe Park,157.58252182,CITY OF RALEIGH,RALEIGH,PARK, , , ,NEUSE RIVER,,6853033.95803203,13117.8963203752,,
561807,,15.8316439,TOWN OF WAKE FOREST ,WAKE FOREST,OPEN SPACE,,,,,,689642.505693287,8655.15032386724,,
561808,OS,22.49845119,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,MARKS CREEK,,980032.533776053,5318.04379094958,,2018-06-25T14:26:56.000Z
561809,,0.42790556,WAKE COUNTY BOARD OF EDUCATION,RALEIGH,OPEN SPACE,,,,,,18639.5661418262,715.878312667225,,
561810,Suburban Drive,0.16951504,,RALEIGH,OPEN SPACE,,,,,,7384.07512172089,326.553631087341,,
561811,Suburban Drive,0.15413101,,RALEIGH,OPEN SPACE,,,,,,6713.94661832766,290.766250056347,,
561812,Buffalo Creek,3.01391858,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,,,OS-125,131286.293529748,1557.9581212068,,
561813,Buffalo Creek,4.9774103,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,,,OS-125,216815.993856707,2193.83503900056,,
561814,Buffalo Creek,161.52250806,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,,,OS-125,7035920.45146862,11587.0957746782,,
561815,Buffalo Creek,6.50786211,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,,,OS-125,283482.473598554,2600.0696701379,,
561816,Buffalo Creek,238.1697644,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,,,OS-125,10374674.9371622,24948.6846479478,,
561817,Buffalo Creek,3.54501746,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,,,OS-125,154420.960418589,1701.61921828165,,
561818,Buffalo Creek,30.2487628,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,,,OS-125,1317636.10784878,4749.48957271424,,
561819,Tongue,1,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,,Little River,OS-127,46140.9954184581,858.724304490145,,2018-06-25T14:24:31.000Z
561820,Tongue,0.91,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,Wake County,,,Little River,OS-127,38024.8732034896,1606.42287961183,,2018-06-25T14:24:53.000Z
561821,Future Nature Preserve,9.67,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,,,421834.48499685,5260.43404256673,,
561822,,0.235116,COUNTY OF WAKE ,COUNTY OF WAKE,OPEN SPACE,,,,,,10241.6618323369,435.224436636901,,
561823,OS,49.06,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,,OS,2137865.65428169,6947.90466715992,,2018-06-26T11:45:03.000Z
561824,,10.36,WAKE COUNTY ,WC,OPEN SPACE,WAKE COUNTY,,,,,452852.233937934,3742.81936062055,,
561825,Future Nature Preserve,60.12,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,,,2662750.13808934,7756.48683663872,,2018-06-25T14:42:06.000Z
561826,Future Nature Preserve,10,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,,,441253.246193184,2681.94442171731,,2018-06-25T14:46:18.000Z
561827,Buffalo Creek,111.25,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,,OS,4835272.57402722,10280.41129122,,2018-07-02T16:51:40.000Z
561828,OS,56.61,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,MARKS CREEK,,2467070.89140552,6988.49454109503,,2019-10-28T17:13:45.000Z
561829,OS,14.75,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,MARKS CREEK,,642466.18942613,3880.08234998017,,2018-06-25T14:27:08.000Z
561830,OS,7.45,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,MARKS CREEK,,323311.837778941,3448.82980411798,,2018-06-25T14:27:08.000Z
561831,OS,7.68,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,MARKS CREEK,,334566.197541827,3487.81549232709,,2018-06-25T14:27:08.000Z
561832,OS,30.31,WAKE COUNTY ,WAKE COUNTY,OPEN SPACE,,,,MARKS CREEK,,1319999.42927779,5192.82901760879,,2018-06-25T14:27:08.000Z
561833,OS,25.61,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,,MARKS CREEK,,1115779.69385445,4362.4965669919,,2018-06-25T14:27:08.000Z
561834,,,WAKE COUNTY ,,,,,,,,1408372.69682929,6305.56937033007,,
561835,Southeast County Park,259.46764123,WAKE COUNTY BOARD OF EDUCATION,WAKE COUNTY,PARK,WAKE COUNTY,Planned Park,190,MIDDLE CREEK,,11302365.2424015,27923.8649286425,2018-06-14T19:00:29.000Z,2018-06-14T19:00:29.000Z
561836,OS,34.97,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,,BUFFALO CREEK,,1521999.33039681,7173.86182179863,2018-06-25T14:49:30.000Z,2018-06-25T18:29:57.000Z
561837,OS,40,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,,,,1742265.81231937,5494.3188157827,2018-06-25T18:19:15.000Z,2018-06-25T18:22:16.000Z
561838,OS,58.32,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,,,OS,2540106.38595153,6465.54614511461,2018-06-25T18:21:30.000Z,2018-06-25T18:30:25.000Z
561839,OS,13.18,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,,,OS,574275.40312391,3851.81730899739,2018-06-25T18:31:00.000Z,2018-06-25T18:31:32.000Z
561840,OS,13.687,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,,,,OS,597388.470703722,4338.53232643189,2018-06-25T18:32:27.000Z,2018-06-25T18:32:55.000Z
561841,OS-109,571.12,WAKE COUNTY,WAKE COUNTY,OPEN SPACE,,FEE SIMPLE,950,,OS-109,24848119.1170985,25728.3037180201,2018-06-25T18:40:49.000Z,2018-06-25T18:42:37.000Z
561842,Dorothea Dix Park,307.97955847,CITY OF RALEIGH,RALEIGH,PARK,,,,,,13415535.9046953,24030.7585534506,2019-05-28T18:01:06.000Z,2019-05-28T18:03:21.000Z
